term
(high-dose cytarabine/filgrastim/fludarabine/gemtuzumab ozogamicin/idarubicin regimen
hm89 regimen
hm91 regimen
hodgkin's lymphoma non-protocol therapy table
hodgkin's lymphoma off protocol therapy/study table
hodgkin's lymphoma protocol treatment modifications table
horse antithymocyte globulin/tacrolimus regimen
horse atg/cyclosporine regimen
horse atg/prednisone/tacrolimus regimen
how often vomited in the 24 hours since chemotherapy
how often vomited in the 24 hours since chemotherapy question
hsct conditioning regimen
hu regimen
"hyaluronidase, recombinant human/trastuzumab regimen"
hyaluronidase-daratumumab regimen
hyaluronidase-oysk-trastuzumab regimen
hyaluronidase-oysk/trastuzumab regimen
hyaluronidase-trastuzumab regimen
hyaluronidase-zzxf/pertuzumab/trastuzumab regimen
hyaluronidase/daratumumab regimen
hyaluronidase/trastuzumab regimen
hycamtin regimen
hycamtin-taxol-avastin regimen
hycamtin/taxol/avastin regimen
hydrea regimen
hydrocortisone/ketoconazole regimen
hydroxyurea regimen
hydroxyurea/lomustine/procarbazine/thioguanine regimen
hyper-cvad regimen
hyperacute-pancreas immunotherapy
hypercvad alternating with high-dose mtx arac regimen
hypercvad regimen
hypercvad-hd mtx arac regimen
hypercvad/hd mtx arac regimen
hyperfractionated cyclophosphamide-vincristine-adriamycin-dexamethasone alternating with cytarabine/methotrexate regimen
hyperfractionated cyclophosphamide-vincristine-adriamycin-dexamethasone regimen
hyperfractionated cyclophosphamide-vincristine-adriamycin-dexamethasone/high-dose methotrexate-cytarabine regimen
hyperthermic intraperitoneal chemotherapy
hyrnuo regimen
ia/ep regimen
ibr regimen
ibrance regimen
ibrutinib regimen
ibrutinib-lenalidomide-obinutuzumab-polatuzumab vedotin-prednisone-venetoclax regimen
ibrutinib-obinutuzumab regimen
ibrutinib-venetoclax regimen
ibrutinib/bendamustine/rituximab regimen
ibrutinib/high-dose methotrexate/rituximab regimen
ibrutinib/lenalidomide/obinutuzumab/polatuzumab vedotin/prednisone/venetoclax regimen
ibrutinib/lenalidomide/rituximab regimen
ibrutinib/nivolumab regimen
ibrutinib/obinutuzumab regimen
ibrutinib/rituximab regimen
ibrutinib/venetoclax regimen
ibtrozi regimen
ic regimen
icd regimen
ice regimen
ice-v regimen
ice/bortezomib plus rituximab regimen
ice/bortezomib regimen
ice/nivolumab regimen
ice/pembrolizumab regimen
ice/r plus bortezomib regimen
ich m11 protocol section 1 data element terminology
ich m11 protocol section 1 protocol summary
ich m11 protocol section 1.1 protocol synopsis
ich m11 protocol section 1.1.1 primary and secondary objectives and estimands
ich m11 protocol section 1.1.2 overall design
ich m11 protocol section 1.2 trial schema
ich m11 protocol section 1.3 schedule of activities
ich m11 protocol section 10 data element terminology
ich m11 protocol section 10 statistical considerations
ich m11 protocol section 10.1 general considerations
ich m11 protocol section 10.10 multiplicity adjustments
ich m11 protocol section 10.11 sample size determination
ich m11 protocol section 10.2 analysis sets
ich m11 protocol section 10.3 analyses of demographics and other baseline variables
ich m11 protocol section 10.4 analyses associated with the primary objective(s)
ich m11 protocol section 10.4.1 primary objective
ich m11 protocol section 10.4.1.1 statistical analysis method
ich m11 protocol section 10.4.1.2 handling of data in relation to primary estimand(s)
ich m11 protocol section 10.4.1.3 handling of missing data in relation to primary estimand(s)
ich m11 protocol section 10.4.1.4 sensitivity analysis
ich m11 protocol section 10.4.1.5 supplementary analysis
ich m11 protocol section 10.5 analyses associated with the secondary objective(s)
ich m11 protocol section 10.5.1 secondary objective
ich m11 protocol section 10.5.1.1 statistical analysis method
ich m11 protocol section 10.5.1.2 handling of data in relation to secondary estimand(s)
ich m11 protocol section 10.5.1.3 handling of missing data in relation to secondary estimand(s)
ich m11 protocol section 10.5.1.4 sensitivity analysis
ich m11 protocol section 10.5.1.5 supplementary analysis
ich m11 protocol section 10.6 analyses associated with the exploratory objective(s)
ich m11 protocol section 10.7 safety analyses
ich m11 protocol section 10.8 other analyses
ich m11 protocol section 10.9 interim analyses
ich m11 protocol section 11 data element terminology
ich m11 protocol section 11 trial oversight and other general considerations
ich m11 protocol section 11.1 regulatory and ethical considerations
ich m11 protocol section 11.10 protocol deviations
ich m11 protocol section 11.11 early site closure
ich m11 protocol section 11.12 data dissemination
ich m11 protocol section 11.2 trial oversight
ich m11 protocol section 11.2.1 investigator responsibilities
ich m11 protocol section 11.2.2 sponsor responsibilities
ich m11 protocol section 11.3 informed consent process
ich m11 protocol section 11.3.1 informed consent for rescreening
ich m11 protocol section 11.3.2 informed consent for use of remaining samples in exploratory research
ich m11 protocol section 11.4 committees
ich m11 protocol section 11.5 insurance and indemnity
ich m11 protocol section 11.6 risk-based quality management
ich m11 protocol section 11.7 data governance
ich m11 protocol section 11.8 data protection
ich m11 protocol section 11.9 source records
ich m11 protocol section 12 appendix: supporting details
ich m11 protocol section 12 data element terminology
ich m11 protocol section 12.1 clinical laboratory tests
ich m11 protocol section 12.2 country/region-specific differences
ich m11 protocol section 12.3 prior protocol amendment(s)
ich m11 protocol section 13 appendix: glossary of terms and abbreviations
ich m11 protocol section 13 data element terminology
ich m11 protocol section 14 appendix: references
ich m11 protocol section 14 data element terminology
ich m11 protocol section 2 data element terminology
ich m11 protocol section 2 introduction
ich m11 protocol section 2.1 purpose of trial
ich m11 protocol section 2.2 assessment of risks and benefits
ich m11 protocol section 2.2.1 risk summary and mitigation strategy
ich m11 protocol section 2.2.2 benefit summary
ich m11 protocol section 2.2.3 overall risk-benefit assessment
ich m11 protocol section 3 data element terminology
ich m11 protocol section 3 trial objectives and associated estimands
ich m11 protocol section 3.1 primary objective(s) and associated estimand(s)
ich m11 protocol section 3.1.1 primary objective
ich m11 protocol section 3.2 secondary objective(s) and associated estimand(s)
ich m11 protocol section 3.2.1 secondary objective
ich m11 protocol section 3.3 exploratory objective(s)
ich m11 protocol section 3.3.1 exploratory objective
ich m11 protocol section 4 data element terminology
ich m11 protocol section 4 trial design
ich m11 protocol section 4.1 description of trial design
ich m11 protocol section 4.1.1 stakeholder input into design
ich m11 protocol section 4.2 rationale for trial design
ich m11 protocol section 4.2.1 rationale for estimand(s)
ich m11 protocol section 4.2.2 rationale for intervention model
ich m11 protocol section 4.2.3 rationale for control type
ich m11 protocol section 4.2.4 rationale for trial duration
ich m11 protocol section 4.2.5 rationale for adaptive or novel trial design
ich m11 protocol section 4.2.6 rationale for interim analysis
ich m11 protocol section 4.2.7 rationale for other trial design aspects
ich m11 protocol section 4.3 trial stopping rules
ich m11 protocol section 4.4 start of trial and end of trial
ich m11 protocol section 4.5 access to trial intervention after end of trial
ich m11 protocol section 5 data element terminology
ich m11 protocol section 5 trial population
ich m11 protocol section 5.1 description of trial population and rationale
ich m11 protocol section 5.2 inclusion criteria
ich m11 protocol section 5.3 exclusion criteria
ich m11 protocol section 5.4 contraception
ich m11 protocol section 5.4.1 definitions related to childbearing potential
ich m11 protocol section 5.4.2 contraception requirements
ich m11 protocol section 5.5 lifestyle restrictions
ich m11 protocol section 5.5.1 meals and dietary restrictions
"ich m11 protocol section 5.5.2 caffeine, alcohol, tobacco, and other restrictions"
ich m11 protocol section 5.5.3 physical activity restrictions
ich m11 protocol section 5.5.4 other activity restrictions
ich m11 protocol section 5.6 screen failure and rescreening
ich m11 protocol section 6 data element terminology
ich m11 protocol section 6 trial intervention and concomitant therapy
ich m11 protocol section 6.1 description of investigational trial intervention
ich m11 protocol section 6.10 concomitant therapy
ich m11 protocol section 6.10.1 prohibited concomitant therapy
ich m11 protocol section 6.10.2 permitted concomitant therapy
ich m11 protocol section 6.2 rationale for investigational trial intervention dose and regimen
ich m11 protocol section 6.3 investigational trial intervention administration
ich m11 protocol section 6.4 investigational trial intervention dose modification
ich m11 protocol section 6.5 management of investigational trial intervention overdose
"ich m11 protocol section 6.6 preparation, storage, handling and accountability of investigational trial intervention"
ich m11 protocol section 6.6.1 preparation of investigational trial intervention
ich m11 protocol section 6.6.2 storage and handling of investigational trial intervention
ich m11 protocol section 6.6.3 accountability of investigational trial intervention
"ich m11 protocol section 6.7 investigational trial intervention assignment, randomisation and blinding"
ich m11 protocol section 6.7.1 participant assignment to investigational trial intervention
ich m11 protocol section 6.7.2 randomisation
ich m11 protocol section 6.7.3 measures to maintain blinding
ich m11 protocol section 6.7.4 emergency unblinding at the site
ich m11 protocol section 6.8 investigational trial intervention adherence
ich m11 protocol section 6.9 description of noninvestigational trial intervention
ich m11 protocol section 6.9.1 background trial intervention
ich m11 protocol section 6.9.2 rescue therapy
ich m11 protocol section 6.9.3 other noninvestigational trial intervention
ich m11 protocol section 7 data element terminology
ich m11 protocol section 7 participant discontinuation of trial intervention and discontinuation or withdrawal from trial
ich m11 protocol section 7.1 discontinuation of trial intervention for individual participants
ich m11 protocol section 7.1.1 permanent discontinuation of trial intervention
ich m11 protocol section 7.1.2 temporary discontinuation of trial intervention
ich m11 protocol section 7.1.3 rechallenge
ich m11 protocol section 7.2 participant discontinuation or withdrawal from the trial
ich m11 protocol section 7.3 management of loss to follow-up
ich m11 protocol section 8 data element terminology
ich m11 protocol section 8 trial assessments and procedures
ich m11 protocol section 8.1 trial assessments and procedures considerations
ich m11 protocol section 8.2 screening/baseline assessments and procedures
ich m11 protocol section 8.3 efficacy assessments and procedures
ich m11 protocol section 8.4 safety assessments and procedures
ich m11 protocol section 8.4.1 physical examination
ich m11 protocol section 8.4.2 vital signs
ich m11 protocol section 8.4.3 electrocardiograms
ich m11 protocol section 8.4.4 clinical laboratory assessments
ich m11 protocol section 8.4.5 pregnancy testing
ich m11 protocol section 8.4.6 suicidal ideation and behaviour risk monitoring
ich m11 protocol section 8.5 pharmacokinetics
ich m11 protocol section 8.6 biomarkers
"ich m11 protocol section 8.6.1 genetics, genomics, pharmacogenetics and pharmacogenomics"
ich m11 protocol section 8.6.2 pharmacodynamic biomarkers
ich m11 protocol section 8.6.3 other biomarkers
ich m11 protocol section 8.7 immunogenicity assessments
ich m11 protocol section 8.8 medical resource utilisation and health economics
"ich m11 protocol section 9 adverse events, serious adverse events, product complaints, pregnancy and postpartum information, and special safety situations"
ich m11 protocol section 9 data element terminology
ich m11 protocol section 9.1 definitions
ich m11 protocol section 9.1.1 definitions of adverse events
ich m11 protocol section 9.1.2 definitions of serious adverse events
ich m11 protocol section 9.1.3 definitions of product complaints
ich m11 protocol section 9.1.3.1 definitions of medical device product complaints
ich m11 protocol section 9.2 timing and procedures for collection and reporting
ich m11 protocol section 9.2.1 timing
ich m11 protocol section 9.2.2 collection procedures
ich m11 protocol section 9.2.3 reporting
ich m11 protocol section 9.2.3.1 regulatory reporting requirements
ich m11 protocol section 9.2.4 adverse events of special interest
ich m11 protocol section 9.2.5 disease-related events or outcomes not qualifying as aes or saes
ich m11 protocol section 9.3 pregnancy and postpartum information
ich m11 protocol section 9.3.1 participants who become pregnant during the trial
ich m11 protocol section 9.3.2 participants whose partners become pregnant during the trial
ich m11 protocol section 9.4 special safety situations
ich m11 protocol section amendment details
ich m11 protocol section amendment details data element terminology
ich m11 protocol section name and number value set terminology
ich m11 protocol section title
ich m11 protocol section title page
ich m11 protocol section title page data element terminology
ich m11-protocol section name and number
iclusig regimen
id regimen
id rhabdomyosarcoma regimen
ida-dcter regimen
ida-flag regimen
ida-flag/venetoclax regimen
idarubicin-fludarabine-arac/g-csf regimen
idarubicin/arsenic trioxide regimen
idarubicin/arsenic trioxide/atra regimen
idarubicin/tretinoin regimen
idecabtagene vicleucel regimen
idelalisib regimen
idelalisib/bendamustine/rituximab regimen
idelalisib/rituximab regimen
idhifa regimen
idr regimen
ie regimen
ie rhabdomyosarcoma regimen
iep-abvd-copp regimen
if change in chemotherapy specify regimen/protocol
"if you vomited in the 24 hours since chemotherapy, how many times did it happen"
ifex regimen
ifl regimen
ifl-avastin regimen
ifl-bevacizumab regimen
ifl-douillard regimen
ifl-folfiri regimen
ifl-modified saltz regimen
ifl-saltz regimen
ifn alfa-2b regimen
ifn gamma-1b regimen
ifn-dtic regimen
ifosfamide regimen
ifosfamide-carboplatin-etoposide regimen
ifosfamide-cisplatin-doxorubicin-methotrexate osteosarcoma regimen
ifosfamide-cisplatin-doxorubicin-methotrexate regimen
ifosfamide-doxorubicin rhabdomyosarcoma regimen
ifosfamide-etoposide rhabdomyosarcoma regimen
ifosfamide-gemcitabine-prednisone-rituximab-vinorelbine regimen
ifosfamide-gemcitabine-prednisone-vinorelbine regimen
ifosfamide-platinol-adriamycin liver cancer regimen
ifosfamide-vinorelbine regimen
ifosfamide/carboplatin/etoposide/vincristine regimen
ifosfamide/gemcitabine/prednisone/rituximab/vinorelbine regimen
ifosfamide/gemcitabine/prednisone/vinorelbine regimen
ifosfamide/gemcitabine/prednisone/vinorelbine/rituximab regimen
ifosfamide/paclitaxel regimen
ifosfamide/vinorelbine regimen
igev plus rituximab regimen
igev regimen
igev-rituximab regimen
igev/rituximab regimen
image acquisition protocol
imaging acquisition protocol element
imaging acquisition protocol element acquisition type code
imaging acquisition protocol element body position code
imaging acquisition protocol element cardiac synchronization technique code
imaging acquisition protocol element data collection diameter
imaging acquisition protocol element image type code
imaging acquisition protocol element respiratory motion technique code
"imaging not per protocol (i.e., incorrect modality)"
imaging process protocol element
imaging process protocol element primary anatomic site code
imaging process protocol element summary
imaging reconstruction protocol element
imaging reconstruction protocol element algorithm code
imaging reconstruction protocol element reconstruction diameter
imaging reconstruction protocol element reconstruction field of view height
imaging reconstruction protocol element reconstruction field of view width
imaging reconstruction protocol element reconstruction interval
imaging reconstruction protocol element slice thickness
imaging reconstruction protocol element type code
imagingacquisitionprotocolelement
imagingacquisitionprotocolelement.acquisitiontypecode
imagingacquisitionprotocolelement.bodypositioncode
imagingacquisitionprotocolelement.cardiacsynchronizationtechniquecode
imagingacquisitionprotocolelement.datacollectiondiameter
imagingacquisitionprotocolelement.imagetypecode
imagingacquisitionprotocolelement.respiratorymotiontechniquecode
imagingprocessprotocolelement
imagingprocessprotocolelement.primaryanatomicsitecode
imagingprocessprotocolelement.summary
imagingreconstructionprotocolelement
imagingreconstructionprotocolelement.algorithmcode
imagingreconstructionprotocolelement.reconstructiondiameter
imagingreconstructionprotocolelement.reconstructionfieldofviewheight
imagingreconstructionprotocolelement.reconstructionfieldofviewwidth
imagingreconstructionprotocolelement.reconstructioninterval
imagingreconstructionprotocolelement.slicethickness
imagingreconstructionprotocolelement.typecode
imatinib mesylate regimen
imatinib regimen
imatinib/cisplatin regimen
imatinib/everolimus regimen
imatinib/prednisone regimen
imatinib/sirolimus regimen
imbruvica regimen
imdelltra regimen
imf regimen
imfinzi regimen
imfinzi/imjudo regimen
imiquimod topical regimen
imlunestrant regimen
imlygic regimen
immuno-chemotherapy
immunotherapy
immunotherapy agent
immunotherapy drug dosage
immunotherapy drug dosage unit
immunotherapy for cancer
immunotherapy for melanoma
immunotherapy not received
immunotherapy received
immunotherapy regimen mkc-1106-mt
immunotherapy related enterocolitis
immunotherapy response assessment for neuro-oncology
immunotherapy response assessment in neuro-oncology criteria
immunotherapy status unknown
immunotherapy was administered as an additional treatment for a new tumor event
immunotherapy was not administered as an additional treatment for a new tumor event
"immunotherapy, cancer, biological"
"immunotherapy, cancer, chemical"
"immunotherapy, cancer, general"
"immunotherapy, cancer, immunotoxin"
"immunotherapy, cancer, radioisotope"
"immunotherapy, chemical"
immunotherapy-biological
immunotherapy-related
immunotherapy-related enterocolitis
immunotoxin cancer immunotherapy
immunotoxin immunotherapy for cancer
in situ photoimmunotherapy
"in the 24 hours since chemotherapy, did you have any nausea"
"in the 24 hours since chemotherapy, did you have any vomiting"
in vitro sensitivity-directed chemotherapy
inactivated hemagglutinating virus of japan envelope immunotherapy gen0101
inactivated hvj-e immunotherapy gen0101
inborn urea cycle disorder
incomplete protocol
incomplete protocol artifact
inconsistency and/or error in the protocol
inconsistency and/or error in the protocol amendment reason
incorrect protocol
incorrect protocol artifact
infigratinib regimen
informed consent declined for protocol-specified activity
informed consent obtained for protocol-specified activity
infugem regimen
infusional 5-fu/lv regimen
infusional fluorouracil-leucovorin regimen
infusional fluorouracil-leucovorin-bevacizumab regimen
infusional fluorouracil/leucovorin regimen
infusional fluorouracil/leucovorin/bevacizumab regimen
inlexzo regimen
inluriyo regimen
inlyta regimen
inotuzumab ozogamicin regimen
inqovi regimen
inrebic regimen
intensive chemotherapy
interfant-06 protocol
interferon alfa-2b intralesional regimen
interferon alfa-2b regimen
interferon alfa-2b-zidovudine regimen
interferon alfa-2b/zidovudine regimen
interferon alfa/bevacizumab regimen
interferon gamma-1b regimen
interferon-dacarbazine regimen
interleukin-2 intralesional regimen
internet protocol address
interruption of chemotherapy
interventional study protocol version
interventional study protocol version accepts healthy volunteers indicator
interventional study protocol version allocation code
interventional study protocol version blinded role code
interventional study protocol version blinding schema code
interventional study protocol version confirmed response minimum duration
interventional study protocol version control concurrency type code
interventional study protocol version control type code
interventional study protocol version data monitoring committee indicator
interventional study protocol version intervention group quantity
interventional study protocol version intervention or procedure
interventional study protocol version intervention type code
interventional study protocol version stable disease minimum duration
interventional study protocol version study agent randomization fraction
interventionalstudyprotocolversion
interventionalstudyprotocolversion.acceptshealthyvolunteersindicator
interventionalstudyprotocolversion.allocationcode
interventionalstudyprotocolversion.blindedrolecode
interventionalstudyprotocolversion.blindingschemacode
interventionalstudyprotocolversion.confirmedresponseminimumduration
interventionalstudyprotocolversion.controlconcurrencytypecode
interventionalstudyprotocolversion.controltypecode
interventionalstudyprotocolversion.datamonitoringcommitteeindicator
interventionalstudyprotocolversion.interventiondescription
interventionalstudyprotocolversion.interventiongroupquantity
interventionalstudyprotocolversion.interventiontypecode
interventionalstudyprotocolversion.stablediseaseminimumduration
interventionalstudyprotocolversion.studyagentrandomizationfraction
intra-cerebrospinal fluid interferon alfa-2b regimen
intra-cerebrospinal fluid methotrexate regimen
intra-cerebrospinal fluid thiotepa regimen
intra-cerebrospinal fluid topotecan regimen
intra-csf ifn alfa-2b regimen
intra-csf interferon alfa-2b regimen
intra-csf intron a regimen
intra-csf methotrexate regimen
intra-csf mtx regimen
intra-csf thiotepa regimen
intra-csf topotecan hcl regimen
intra-csf topotecan hydrochloride regimen
intra-csf topotecan regimen
intralesional aldesleukin regimen
intralesional bacillus calmette-guerin regimen
intralesional bcg regimen
intralesional bleomycin regimen
intralesional ifn alfa-2b regimen
intralesional il-2 regimen
intralesional imlygic regimen
intralesional interferon alfa-2b regimen
intralesional interleukin-2 regimen
intralesional intron a regimen
intralesional proleukin regimen
intralesional t-vec regimen
intralesional talimogene laherparepvec regimen
intralesional triamcinolone regimen
intralesional vinblastine regimen
intralesional vinblastine sulfate regimen
intraperitoneal carboplatin/paclitaxel regimen
intraperitoneal carboplatin/paclitaxel/intraperitoneal paclitaxel regimen
intraperitoneal chemotherapy
intraperitoneal cisplatin regimen
intraperitoneal cisplatin/intraperitoneal mitomycin regimen
intraperitoneal cisplatin/paclitaxel/intraperitoneal paclitaxel regimen
intraperitoneal mitomycin regimen
intrathecal ara-c regimen
intrathecal chemotherapy
intrathecal cytarabine regimen
intrathecal cytarabine/daunorubicin/intrathecal methotrexate/pegaspargase/prednisone/vincristine regimen
intrathecal cytarabine/dexamethasone/intrathecal hydrocortisone/idarubicin/intrathecal methotrexate/vincristine regimen
intrathecal etoposide regimen
intrathecal herceptin regimen
intrathecal hydrocortisone/mercaptopurine/methotrexate/prednisone/vincristine regimen
intrathecal immunotherapy
intrathecal methotrexate regimen
intrathecal methotrexate sodium regimen
intrathecal methotrexate/methotrexate/pegaspargase/vincristine regimen
intrathecal mtx regimen
intrathecal pemetrexed regimen
intrathecal rituxan regimen
intrathecal rituximab regimen
intrathecal thiotepa regimen
intrathecal topotecan regimen
intrathecal trastuzumab regimen
intravesical bacillus calmette-guerin/nogapendekin alfa inbakicept regimen
intravesical bcg/nogapendekin alfa inbakicept-pmln regimen
intravesical docetaxel regimen
intravesical docetaxel/gemcitabine regimen
intravesical epirubicin regimen
intravesical gemcitabine regimen
intravesical gemcitabine-mitomycin regimen
intravesical gemcitabine/mitomycin regimen
intravesical gemzar/mitomycin regimen
intravesical mitomycin regimen
intravesical nogapendekin alfa inbakicept-pmln/bcg regimen
intravesical nogapendekin alfa inbakicept/bcg regimen
intravesical valrubicin regimen
intron a regimen
intron a/retrovir regimen
investigator protocol acknowledgement
ipa liver cancer regimen
ipa regimen
ipa02-bicycle hr & min per day
ipa02-days bicycle place to place
ipa03-bicycle hr & min per day
ipa03-days bicycle place to place
ipaq long last 7 days self-administered format version - bicycle hr and min per day
ipaq long last 7 days self-administered format version - bicycle minutes per day
ipaq long last 7 days self-administered format version - days bicycle place to place
ipaq long last 7 days telephone format version - bicycle hr and min per day
ipaq long last 7 days telephone format version - bicycle minutes per day
ipaq long last 7 days telephone format version - days bicycle place to place
ipilimumab regimen
ipilimumab regimen high-dose
ipilimumab-nivolumab regimen
ipilimumab-talimogene laherparepvec regimen
ipilimumab/nivolumab followed by nivolumab regimen
ipilimumab/nivolumab regimen
ipilimumab/talimogene laherparepvec regimen
ird regimen
iressa regimen
irinotecan + cetuximab + vemurafenib regimen
irinotecan + panitumumab + vemurafenib regimen
irinotecan + panitumumab regimen
irinotecan every 14 days regimen
irinotecan every 21 days regimen
irinotecan hcl every 14 days regimen
irinotecan hcl regimen
irinotecan hydrochloride every 14 days regimen
irinotecan hydrochloride regimen
irinotecan regimen
irinotecan-avastin regimen
irinotecan-bevacizumab regimen
irinotecan-cetuximab regimen
irinotecan-cyramza regimen
irinotecan-fluorouracil-leucovorin douillard regimen
irinotecan-fluorouracil-leucovorin folfiri regimen
irinotecan-fluorouracil-leucovorin regimen
irinotecan-fluorouracil-leucovorin-bevacizumab regimen
irinotecan-oxaliplatin regimen
irinotecan-panitumumab regimen
irinotecan-panitumumab-vemurafenib regimen
irinotecan-ramucirumab regimen
irinotecan-vincristine regimen
irinotecan-zaltrap regimen
irinotecan-ziv-aflibercept regimen
irinotecan/avastin regimen
irinotecan/bevacizumab regimen
irinotecan/carboplatin regimen
irinotecan/cetuximab/vemurafenib regimen
irinotecan/cisplatin regimen
irinotecan/cyramza regimen
irinotecan/fluorouracil/leucovorin/bevacizumab regimen
irinotecan/oxaliplatin regimen
irinotecan/panitumumab regimen
irinotecan/panitumumab/vemurafenib regimen
irinotecan/ramucirumab regimen
irinotecan/temozolomide regimen
irinotecan/vincristine regimen
irinotecan/zaltrap regimen
irinotecan/ziv-aflibercept regimen
irox + bevacizumab regimen
irox regimen
irox-bevacizumab regimen
irs-iv id regimen
irs-iv ie regimen
is drug included in regimen
isa-kd regimen
isa-krd regimen
isa-pd regimen
isatuximab-krd regimen
isatuximab/carfilzomib/dexamethasone regimen
isotretinoin regimen
isotretinoin/temozolomide regimen
istodax regimen
itp regimen
ivac regimen
ive regimen
ivosidenib regimen
iwilfin regimen
ixabepilone regimen
ixabepilone-trastuzumab regimen
ixabepilone/trastuzumab regimen
ixazomib regimen
ixazomib-cyclophosphamide-dexamethasone regimen
ixazomib-dexamethasone regimen
ixazomib-lenalidomide-dexamethasone regimen
ixazomib/cyclophosphamide/dexamethasone regimen
ixazomib/dexamethasone plus rituximab regimen
ixazomib/dexamethasone regimen
ixazomib/lenalidomide/dexamethasone regimen
ixazomib/pomalidomide/dexamethasone regimen
ixempra regimen
jakafi regimen
jaypirca regimen
jeb regimen
jemperli regimen
jevtana regimen
jm-8-etoposide-bleomycin regimen
jm8-etoposide-bleomycin regimen
kadcyla regimen
kave regimen
kbd regimen
kcd regimen
kcrd regimen
kd regimen
ketoconazole/doxorubicin/vinblastine/estramustine regimen
ketoconazole/hydrocortisone regimen
keytruda followed by cisplatin/keytruda followed by keytruda regimen
keytruda qlex regimen
keytruda qlex/padcev regimen
keytruda regimen
keytruda/padcev regimen
keytruda/tivdak regimen
kimmtrak regimen
kineret regimen
komzifti regimen
koselugo regimen
kpd regimen
krazati regimen
krazati/erbitux regimen
krazati/vectibix regimen
krd regimen
krebs cycle citric acid rate
krebs cycle rate measurement
kymriah regimen
kyprolis regimen
"lab, imaging, or other protocol specified research not done per protocol, not recorded appropriately, not timely, or not submitted"
laboratory test protocol test conditions occurrence
lanreotide regimen
lapatinib + capecitabine regimen
lapatinib + trastuzumab regimen
lapatinib plus capecitabine regimen
lapatinib regimen
lapatinib-capecitabine regimen
lapatinib-letrozole regimen
lapatinib-letrozole-trastuzumab regimen
lapatinib-temozolomide regimen
lapatinib-trastuzumab regimen
lapatinib/anastrozole regimen
lapatinib/capecitabine regimen
lapatinib/exemestane regimen
lapatinib/letrozole regimen
lapatinib/letrozole/trastuzumab regimen
lapatinib/temozolomide regimen
lapatinib/trastuzumab regimen
larotrectinib regimen
larson regimen
larson regimen (245)
lazcluze regimen
lazertinib regimen
lcf regimen
ld-arac regimen
ldac regimen
ldac/glasdegib regimen
ldac/venetoclax regimen
lead placement bicycle
lead protocol agent
lead protocol agent indicator
lead protocol organization
lenalidomide maintenance regimen
lenalidomide plus low-dose dexamethasone regimen
lenalidomide plus obinutuzumab followed by obinutuzumab regimen
lenalidomide regimen
lenalidomide-dexamethasone regimen
lenalidomide-obinutuzumab followed by obinutuzumab regimen
lenalidomide-obinutuzumab regimen
lenalidomide-rituximab-venetoclax regimen
lenalidomide/bortezomib regimen
lenalidomide/bortezomib/dexamethasone regimen
lenalidomide/daratumumab and hyaluronidase-fihj/dexamethasone regimen
lenalidomide/dexamethasone plus daratumumab and hyaluronidase regimen
lenalidomide/low-dose dexamethasone regimen
lenalidomide/obinutuzumab followed by obinutuzumab regimen
lenalidomide/obinutuzumab regimen
lenalidomide/prednisone regimen
lenalidomide/rituximab regimen
lenalidomide/rituximab/tafasitamab regimen
lenalidomide/rituximab/venetoclax regimen
lenalidomide/tafasitamab regimen
lenolidomide/panobinostat/dexamethasone regimen
lenvatinib mesylate regimen
lenvatinib regimen
lenvatinib-everolimus regimen
lenvatinib/everolimus regimen
lenvatinib/pembrolizumab regimen
lenvima regimen
leporine atg/prednisone/tacrolimus regimen
letrozole regimen
letrozole-palbociclib regimen
letrozole-ribociclib regimen
letrozole-trastuzumab regimen
letrozole/abemaciclib regimen
letrozole/fulvestrant regimen
letrozole/lapatinib/trastuzumab regimen
letrozole/leuprolide regimen
letrozole/leuprolide/palbociclib regimen
letrozole/palbociclib regimen
letrozole/ribociclib regimen
letrozole/trastuzumab regimen
letrozole/triptorelin regimen
leucovorin calcium/methotrexate regimen
leucovorin-fluorouracil-irinotecan-cetuximab regimen
leucovorin-fluorouracil-liposomal irinotecan regimen
leucovorin-fluorouracil-liposomal irinotecan-oxaliplatin regimen
leucovorin/carboplatin/fluorouracil regimen
leucovorin/fluorouracil/liposomal irinotecan regimen
leucovorin/fluorouracil/liposomal irinotecan/oxaliplatin regimen
leucovorin/fluorouracil/oxaliplatin/nivolumab regimen
leucovorin/high-dose methotrexate regimen
leucovorin/mercaptopurine/methotrexate/vincristine regimen
leucovorin/methotrexate/pegaspargase/prednisone regimen
leucovorin/oncovin/methotrexate/adriamycin/cyclophosphamide regimen
leukemia secondary to oncology chemotherapy
"leukemia secondary to oncology chemotherapy, ctcae"
leukeran regimen
leuprolide acetate regimen
leuprolide mesylate regimen
leuprolide-apalutamide regimen
leuprolide-docetaxel regimen
leuprolide-enzalutamide regimen
leuprolide-tamoxifen regimen
leuprolide/apalutamide regimen
leuprolide/docetaxel regimen
leuprolide/enzalutamide regimen
leuprolide/tamoxifen regimen
leustatin regimen
library protocol
libtayo regimen
lifileucel regimen
light cycle
linker regimen
linker regimen (consolidation)
linker regimen induction
linker regimen maintenance
linvoseltamab regimen
linvoseltamab-gcpt regimen
liposomal cytarabine-daunorubicin regimen
liposomal cytarabine/daunorubicin regimen
liposomal daunorubicin and cytarabine regimen
liposomal daunorubicin-cytarabine regimen
liposomal daunorubicin/cytarabine regimen
liposomal doxorubicin hcl regimen
